time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-02-18 07:45:00,67604.5,67700.5,67556.5,67606.5,810,3050,0,Hydra,M15
2026-02-18 08:00:00,67607.5,67759.5,67572.5,67754.5,1061,3050,0,Hydra,M15
2026-02-18 08:15:00,67755.5,67869.5,67672.5,67833.5,1038,3050,0,Hydra,M15
2026-02-18 08:30:00,67833.5,67915.5,67770.5,67867.5,1219,3150,0,Hydra,M15
2026-02-18 08:45:00,67867.5,67940.5,67754.5,67808.5,1008,3050,0,Hydra,M15
2026-02-18 09:00:00,67808.5,67851.5,67697.5,67712.5,950,3050,0,Hydra,M15
2026-02-18 09:15:00,67712.5,67743.5,67650.5,67704.5,942,3050,0,Hydra,M15
2026-02-18 09:30:00,67704.5,68068.5,67694.5,68034.5,1403,3050,0,Hydra,M15
2026-02-18 09:45:00,68033.5,68183.5,67987.5,68080.5,1526,3050,0,Hydra,M15
2026-02-18 10:00:00,68080.5,68244.5,68051.5,68190.5,1738,3050,0,Hydra,M15
2026-02-18 10:15:00,68190.5,68443.5,68165.5,68258.5,1898,3050,0,Hydra,M15
2026-02-18 10:30:00,68254.5,68273.5,68096.5,68135.5,1416,3150,0,Hydra,M15
2026-02-18 10:45:00,68132.5,68194.5,68007.5,68090.5,1252,3050,0,Hydra,M15
2026-02-18 11:00:00,68095.5,68180.5,67938.5,68158.5,1463,3050,0,Hydra,M15
2026-02-18 11:15:00,68158.5,68214.5,68109.5,68116.5,1328,3050,0,Hydra,M15
2026-02-18 11:30:00,68115.5,68246.5,68087.5,68241.5,1474,3050,0,Hydra,M15
2026-02-18 11:45:00,68238.5,68238.5,68104.5,68118.5,1310,3050,0,Hydra,M15
2026-02-18 12:00:00,68118.5,68154.5,68041.5,68129.5,1340,3050,0,Hydra,M15
2026-02-18 12:15:00,68129.5,68134.5,67929.5,68002.5,1366,3050,0,Hydra,M15
2026-02-18 12:30:00,68008.5,68009.5,67685.5,67751.5,1323,3050,0,Hydra,M15
2026-02-18 12:45:00,67745.5,67825.5,67709.5,67762.5,1411,2950,0,Hydra,M15
2026-02-18 13:00:00,67762.5,67772.5,67026.5,67355.5,1761,3050,0,Hydra,M15
2026-02-18 13:15:00,67355.5,67454.5,67186.5,67412.5,1443,3050,0,Hydra,M15
2026-02-18 13:30:00,67413.5,67527.5,67356.5,67520.5,1468,3050,0,Hydra,M15
2026-02-18 13:45:00,67523.5,67573.5,67308.5,67333.5,1441,3050,0,Hydra,M15
2026-02-18 14:00:00,67335.5,67648.5,67329.5,67551.5,1844,3050,0,Hydra,M15
2026-02-18 14:15:00,67555.5,67613.5,67445.5,67530.5,1558,3050,0,Hydra,M15
2026-02-18 14:30:00,67530.5,67551.5,67279.5,67510.5,1627,3050,0,Hydra,M15
2026-02-18 14:45:00,67511.5,67571.5,67408.5,67425.5,1316,3050,0,Hydra,M15
2026-02-18 15:00:00,67436.5,67553.5,67332.5,67501.5,1488,3050,0,Hydra,M15
2026-02-18 15:15:00,67499.5,67557.5,67372.5,67433.5,1368,3050,0,Hydra,M15
2026-02-18 15:30:00,67430.5,67443.5,67186.5,67258.5,1385,3050,0,Hydra,M15
2026-02-18 15:45:00,67260.5,67290.5,67009.5,67195.5,1955,3050,0,Hydra,M15
2026-02-18 16:00:00,67196.5,67334.5,67178.5,67245.5,1791,3050,0,Hydra,M15
2026-02-18 16:15:00,67241.5,67279.5,67024.5,67033.5,1636,3050,0,Hydra,M15
2026-02-18 16:30:00,67027.5,67290.5,66945.5,67104.5,2583,3050,0,Hydra,M15
2026-02-18 16:45:00,67107.5,67283.5,66635.5,67184.5,2368,2850,0,Hydra,M15
2026-02-18 17:00:00,67190.5,67516.5,67111.5,67316.5,2300,3050,0,Hydra,M15
2026-02-18 17:15:00,67319.5,67484.5,67265.5,67292.5,2290,3150,0,Hydra,M15
2026-02-18 17:30:00,67279.5,68317.5,67256.5,68087.5,2366,3050,0,Hydra,M15
2026-02-18 17:45:00,68086.5,68100.5,67557.5,67652.5,2126,3050,0,Hydra,M15
2026-02-18 18:00:00,67652.5,67676.5,66950.5,67029.5,2297,3050,0,Hydra,M15
2026-02-18 18:15:00,67033.5,67330.5,66950.5,67222.5,1908,3050,0,Hydra,M15
2026-02-18 18:30:00,67221.5,67294.5,67004.5,67186.5,1829,3050,0,Hydra,M15
2026-02-18 18:45:00,67184.5,67246.5,66979.5,67098.5,2015,3050,0,Hydra,M15
2026-02-18 19:00:00,67096.5,67446.5,67007.5,67034.5,2043,3050,0,Hydra,M15
2026-02-18 19:15:00,67031.5,67158.5,67003.5,67091.5,1664,3050,0,Hydra,M15
2026-02-18 19:30:00,67096.5,67196.5,67040.5,67067.5,1533,3050,0,Hydra,M15
