time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-01-19 13:42:00,93235.05,93235.23,93222.35,93222.83,242,2250,0,Taipan,M1
2026-01-19 13:43:00,93222.67,93223.19,93219.84,93220.17,235,2250,0,Taipan,M1
2026-01-19 13:44:00,93220.27,93221.84,93219.68,93221.56,239,2250,0,Taipan,M1
2026-01-19 13:45:00,93221.17,93283.8,93221.17,93283.32,237,2250,0,Taipan,M1
2026-01-19 13:46:00,93283.1,93306.39,93249.09,93249.86,234,2250,0,Taipan,M1
2026-01-19 13:47:00,93249.21,93249.93,93235.83,93244.93,238,2250,0,Taipan,M1
2026-01-19 13:48:00,93244.64,93245.16,93211.77,93212.27,236,2250,0,Taipan,M1
2026-01-19 13:49:00,93212.37,93212.64,93191.57,93198.69,239,2250,0,Taipan,M1
2026-01-19 13:50:00,93198.55,93208.22,93191.27,93191.91,237,2250,0,Taipan,M1
2026-01-19 13:51:00,93191.81,93192.12,93168.27,93168.79,238,2250,0,Taipan,M1
2026-01-19 13:52:00,93168.95,93183.53,93168.64,93183.33,240,2250,0,Taipan,M1
2026-01-19 13:53:00,93183.41,93188.81,93170.32,93170.89,237,2250,0,Taipan,M1
2026-01-19 13:54:00,93170.61,93177.25,93170.31,93170.87,237,2250,0,Taipan,M1
2026-01-19 13:55:00,93171.11,93188.82,93170.35,93188.12,239,2250,0,Taipan,M1
2026-01-19 13:56:00,93188.31,93188.83,93180.73,93181.15,240,2250,0,Taipan,M1
2026-01-19 13:57:00,93181.02,93181.17,93180.27,93180.77,237,2250,0,Taipan,M1
2026-01-19 13:58:00,93180.76,93188.85,93180.23,93180.79,236,2250,0,Taipan,M1
2026-01-19 13:59:00,93180.7,93181.17,93180.25,93181.13,239,2250,0,Taipan,M1
2026-01-19 14:00:00,93180.98,93181.13,93149.98,93150.49,235,2250,0,Taipan,M1
2026-01-19 14:01:00,93150.41,93150.9,93078.31,93078.99,238,2250,0,Taipan,M1
2026-01-19 14:02:00,93078.84,93119.09,93068.43,93069.15,238,2250,0,Taipan,M1
2026-01-19 14:03:00,93069.05,93069.31,93038.34,93065.72,239,2250,0,Taipan,M1
2026-01-19 14:04:00,93067.77,93068.4,93026.23,93026.45,238,2250,0,Taipan,M1
2026-01-19 14:05:00,93026.63,93055.18,93026.41,93050.77,237,2250,0,Taipan,M1
2026-01-19 14:06:00,93050.55,93077.81,93050.45,93077.27,237,2250,0,Taipan,M1
2026-01-19 14:07:00,93077.74,93108.63,93076.91,93108.28,232,2250,0,Taipan,M1
2026-01-19 14:08:00,93108.35,93108.78,93092.13,93092.61,241,2250,0,Taipan,M1
2026-01-19 14:09:00,93092.49,93104.49,93092.09,93103.89,230,2250,0,Taipan,M1
2026-01-19 14:10:00,93103.8,93138.53,93102.85,93102.88,239,2250,0,Taipan,M1
2026-01-19 14:11:00,93101.77,93102.13,93061.11,93061.61,239,2250,0,Taipan,M1
2026-01-19 14:12:00,93061.64,93061.95,93022.41,93049.03,236,2250,0,Taipan,M1
2026-01-19 14:13:00,93048.93,93049.17,93031.03,93048.83,240,2250,0,Taipan,M1
2026-01-19 14:14:00,93048.49,93049.23,93048.35,93048.53,237,2250,0,Taipan,M1
2026-01-19 14:15:00,93049.05,93049.23,93048.33,93049.19,201,2250,0,Taipan,M1
2026-01-19 14:16:00,93048.74,93073.27,93048.53,93072.9,171,2250,0,Taipan,M1
2026-01-19 14:17:00,93073.26,93129.39,93072.42,93128.97,241,2250,0,Taipan,M1
2026-01-19 14:18:00,93129.29,93135.33,93128.57,93134.87,237,2250,0,Taipan,M1
2026-01-19 14:19:00,93135.21,93135.26,93101.85,93106.45,238,2250,0,Taipan,M1
2026-01-19 14:20:00,93106.51,93107.15,93106.3,93106.61,234,2250,0,Taipan,M1
2026-01-19 14:21:00,93106.4,93131.87,93106.4,93127.92,242,2250,0,Taipan,M1
2026-01-19 14:22:00,93127.99,93128.17,93080.58,93081.09,239,2250,0,Taipan,M1
2026-01-19 14:23:00,93081.11,93114.93,93081.11,93114.69,234,2250,0,Taipan,M1
2026-01-19 14:24:00,93114.53,93114.97,93082.29,93082.44,238,2250,0,Taipan,M1
2026-01-19 14:25:00,93082.37,93088.73,93082.35,93085.23,241,2250,0,Taipan,M1
2026-01-19 14:26:00,93085.37,93085.37,93077.84,93078.17,235,2250,0,Taipan,M1
2026-01-19 14:27:00,93078.37,93078.71,92983.55,93006.51,240,2250,0,Taipan,M1
2026-01-19 14:28:00,93006.63,93043.12,93006.12,93006.22,235,2250,0,Taipan,M1
2026-01-19 14:29:00,93006.34,93028.87,92968.51,93006.55,234,2250,0,Taipan,M1
2026-01-19 14:30:00,93006.38,93114.79,93006.38,93114.69,231,2250,0,Taipan,M1
2026-01-19 14:31:00,93114.45,93124.99,93114.09,93124.48,234,2250,0,Taipan,M1
2026-01-19 14:32:00,93124.55,93153.88,93124.07,93140.09,237,2250,0,Taipan,M1
2026-01-19 14:33:00,93140.35,93161.17,93102.99,93160.9,232,2250,0,Taipan,M1
2026-01-19 14:34:00,93160.93,93187.21,93160.57,93178.89,233,2250,0,Taipan,M1
2026-01-19 14:35:00,93178.78,93208.05,93164.63,93169.22,231,2250,0,Taipan,M1
2026-01-19 14:36:00,93169.45,93193.87,93166.59,93183.28,241,2250,0,Taipan,M1
2026-01-19 14:37:00,93183.05,93183.59,93169.83,93183.55,242,2250,0,Taipan,M1
2026-01-19 14:38:00,93183.31,93183.65,93154.81,93155.23,233,2250,0,Taipan,M1
2026-01-19 14:39:00,93154.55,93203.11,93154.5,93187.15,241,2250,0,Taipan,M1
2026-01-19 14:40:00,93187.23,93192.75,93186.85,93192.21,236,2250,0,Taipan,M1
2026-01-19 14:41:00,93192.09,93215.65,93192.03,93201.23,238,2250,0,Taipan,M1
2026-01-19 14:42:00,93201.77,93201.77,93176.77,93183.13,235,2250,0,Taipan,M1
2026-01-19 14:43:00,93182.43,93183.33,93164.59,93164.73,235,2250,0,Taipan,M1
2026-01-19 14:44:00,93164.98,93165.45,93147.31,93147.61,238,2250,0,Taipan,M1
2026-01-19 14:45:00,93147.87,93161.19,93127.09,93160.53,235,2250,0,Taipan,M1
2026-01-19 14:46:00,93160.86,93181.74,93159.8,93181.21,238,2250,0,Taipan,M1
2026-01-19 14:47:00,93181.15,93181.83,93160.49,93160.97,241,2250,0,Taipan,M1
2026-01-19 14:48:00,93160.83,93161.35,93072.45,93072.66,243,2250,0,Taipan,M1
