time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe,symbol
2015-01-13 14:00:00,1238.36,1240.45,1236.28,1237.59,3258,44,1345416,Hydra,H1,XAUUSD
2015-01-13 15:00:00,1237.55,1242.78,1236.58,1238.65,6843,46,2542954,Hydra,H1,XAUUSD
2015-01-13 16:00:00,1238.7,1239.61,1233.1,1235.48,7735,44,2820175,Hydra,H1,XAUUSD
2015-01-13 17:00:00,1235.54,1236.62,1231.46,1235.29,5950,40,2227165,Hydra,H1,XAUUSD
2015-01-13 18:00:00,1235.27,1240.64,1234.4,1237.43,6353,43,2411333,Hydra,H1,XAUUSD
2015-01-13 19:00:00,1237.34,1238.03,1235.97,1236.76,5585,46,2901398,Hydra,H1,XAUUSD
2015-01-13 20:00:00,1236.7,1236.79,1232.23,1233.64,8939,48,4545673,Hydra,H1,XAUUSD
2015-01-13 21:00:00,1233.63,1235.33,1227.14,1233.68,6749,51,3402458,Hydra,H1,XAUUSD
2015-01-13 22:00:00,1233.68,1233.72,1229.88,1230.25,3000,46,1631636,Hydra,H1,XAUUSD
2015-01-13 23:00:00,1230.23,1231.14,1229.74,1230.77,734,42,364846,Hydra,H1,XAUUSD
2015-01-14 01:00:00,1231.54,1232.92,1230.99,1232.92,590,51,310660,Hydra,H1,XAUUSD
2015-01-14 02:00:00,1232.9,1234.4,1231.55,1232.66,3696,37,1912479,Hydra,H1,XAUUSD
2015-01-14 03:00:00,1232.69,1233.98,1228.77,1229.94,5819,51,2956270,Hydra,H1,XAUUSD
2015-01-14 04:00:00,1229.93,1230.73,1224.89,1230.49,6308,51,3157537,Hydra,H1,XAUUSD
2015-01-14 05:00:00,1230.59,1230.68,1227.1,1227.66,2586,48,1311300,Hydra,H1,XAUUSD
2015-01-14 06:00:00,1227.67,1229.82,1227.47,1229.63,1912,47,963610,Hydra,H1,XAUUSD
2015-01-14 07:00:00,1229.61,1229.62,1225.55,1227.46,3727,47,1930719,Hydra,H1,XAUUSD
2015-01-14 08:00:00,1227.44,1231.75,1226.95,1230.73,4627,47,2755182,Hydra,H1,XAUUSD
2015-01-14 09:00:00,1230.8,1232.88,1229.12,1229.59,3470,47,2037618,Hydra,H1,XAUUSD
2015-01-14 10:00:00,1229.61,1231.12,1225.32,1227.33,7681,51,3979506,Hydra,H1,XAUUSD
2015-01-14 11:00:00,1227.33,1229.05,1225.17,1227.73,5859,49,3339221,Hydra,H1,XAUUSD
2015-01-14 12:00:00,1227.73,1230.37,1227.1,1229.0,3947,45,2405544,Hydra,H1,XAUUSD
2015-01-14 13:00:00,1228.89,1229.62,1226.82,1227.95,2957,46,1945961,Hydra,H1,XAUUSD
2015-01-14 14:00:00,1228.03,1232.34,1226.88,1231.71,4251,49,2656753,Hydra,H1,XAUUSD
2015-01-14 15:00:00,1231.89,1241.55,1230.95,1239.53,14037,50,8068218,Hydra,H1,XAUUSD
2015-01-14 16:00:00,1239.5,1244.24,1235.36,1236.83,11849,51,8613137,Hydra,H1,XAUUSD
2015-01-14 17:00:00,1236.83,1240.97,1234.98,1238.34,10321,49,5819108,Hydra,H1,XAUUSD
2015-01-14 18:00:00,1238.34,1239.85,1236.99,1238.32,6468,48,5426780,Hydra,H1,XAUUSD
2015-01-14 19:00:00,1238.28,1239.44,1237.64,1238.53,5126,45,5256267,Hydra,H1,XAUUSD
2015-01-14 20:00:00,1238.53,1238.76,1233.2,1234.02,6875,50,4787904,Hydra,H1,XAUUSD
2015-01-14 21:00:00,1234.08,1234.72,1227.64,1232.84,4552,48,2375853,Hydra,H1,XAUUSD
2015-01-14 22:00:00,1232.86,1233.21,1227.85,1227.92,3156,49,1634332,Hydra,H1,XAUUSD
2015-01-14 23:00:00,1228.03,1231.12,1227.85,1228.89,1357,55,680399,Hydra,H1,XAUUSD
2015-01-15 01:00:00,1229.28,1231.59,1229.19,1230.83,698,51,352600,Hydra,H1,XAUUSD
2015-01-15 02:00:00,1230.85,1232.14,1229.32,1230.24,2244,45,947868,Hydra,H1,XAUUSD
2015-01-15 03:00:00,1230.17,1231.17,1226.92,1228.6,4144,46,900210,Hydra,H1,XAUUSD
2015-01-15 04:00:00,1228.55,1230.56,1227.81,1229.93,3389,45,871100,Hydra,H1,XAUUSD
2015-01-15 05:00:00,1229.86,1231.47,1229.62,1230.51,2702,45,529945,Hydra,H1,XAUUSD
2015-01-15 06:00:00,1230.5,1232.08,1230.16,1230.87,2126,44,688000,Hydra,H1,XAUUSD
2015-01-15 07:00:00,1230.87,1231.23,1228.51,1229.37,3188,44,699000,Hydra,H1,XAUUSD
2015-01-15 08:00:00,1229.37,1229.37,1225.87,1227.62,3523,47,1488750,Hydra,H1,XAUUSD
2015-01-15 09:00:00,1227.62,1229.29,1226.85,1228.55,2487,44,1037950,Hydra,H1,XAUUSD
2015-01-15 10:00:00,1228.55,1229.25,1226.76,1228.92,2171,41,880900,Hydra,H1,XAUUSD
2015-01-15 11:00:00,1228.9,1239.47,1226.7,1237.29,6144,45,1942309,Hydra,H1,XAUUSD
2015-01-15 12:00:00,1237.29,1248.43,1228.45,1245.92,6858,51,2401490,Hydra,H1,XAUUSD
2015-01-15 13:00:00,1245.75,1260.69,1244.56,1257.83,5004,48,1746373,Hydra,H1,XAUUSD
2015-01-15 14:00:00,1257.84,1258.09,1248.7,1254.82,6088,46,3048173,Hydra,H1,XAUUSD
2015-01-15 15:00:00,1254.83,1256.74,1252.92,1254.49,10914,47,8514440,Hydra,H1,XAUUSD
2015-01-15 16:00:00,1254.44,1259.87,1249.95,1255.85,13364,48,7409844,Hydra,H1,XAUUSD
2015-01-15 17:00:00,1256.93,1264.04,1255.33,1258.98,13700,53,7364697,Hydra,H1,XAUUSD
2015-01-15 18:00:00,1258.94,1266.64,1258.38,1261.45,9954,56,5471934,Hydra,H1,XAUUSD
2015-01-15 19:00:00,1261.39,1263.92,1260.8,1262.04,6965,55,3689701,Hydra,H1,XAUUSD
2015-01-15 20:00:00,1262.14,1265.34,1260.29,1260.34,6409,55,3269810,Hydra,H1,XAUUSD
2015-01-15 21:00:00,1260.34,1260.98,1256.81,1257.97,4029,56,2268630,Hydra,H1,XAUUSD
2015-01-15 22:00:00,1258.0,1258.88,1255.71,1258.6,3316,49,1736626,Hydra,H1,XAUUSD
2015-01-15 23:00:00,1258.59,1262.5,1257.67,1262.31,1241,49,696219,Hydra,H1,XAUUSD
2015-01-16 01:00:00,1262.97,1263.59,1261.49,1261.86,726,63,373737,Hydra,H1,XAUUSD
2015-01-16 02:00:00,1261.88,1262.19,1259.29,1259.94,1606,53,921430,Hydra,H1,XAUUSD
2015-01-16 03:00:00,1259.93,1263.46,1258.02,1260.86,3566,58,1788540,Hydra,H1,XAUUSD
2015-01-16 04:00:00,1260.85,1262.05,1259.85,1261.11,1761,46,685000,Hydra,H1,XAUUSD
2015-01-16 05:00:00,1261.06,1261.11,1259.32,1259.48,1318,40,203500,Hydra,H1,XAUUSD
2015-01-16 06:00:00,1259.46,1260.08,1257.74,1258.76,970,39,144300,Hydra,H1,XAUUSD
2015-01-16 07:00:00,1258.78,1259.75,1256.87,1257.06,1142,41,416300,Hydra,H1,XAUUSD
2015-01-16 08:00:00,1257.01,1261.16,1256.21,1260.88,1837,45,486100,Hydra,H1,XAUUSD
2015-01-16 09:00:00,1260.89,1260.99,1256.48,1257.25,1680,44,453500,Hydra,H1,XAUUSD
2015-01-16 10:00:00,1257.22,1258.17,1254.87,1257.83,2688,44,1070685,Hydra,H1,XAUUSD
2015-01-16 11:00:00,1258.0,1261.14,1257.29,1258.45,2596,44,917039,Hydra,H1,XAUUSD
2015-01-16 12:00:00,1258.45,1259.34,1257.02,1257.97,3365,38,1617450,Hydra,H1,XAUUSD
2015-01-16 13:00:00,1258.01,1259.88,1256.92,1259.26,4117,47,2235340,Hydra,H1,XAUUSD
2015-01-16 14:00:00,1259.43,1262.42,1259.31,1260.59,4683,48,2925530,Hydra,H1,XAUUSD
2015-01-16 15:00:00,1260.57,1269.63,1259.81,1265.38,8566,50,5101591,Hydra,H1,XAUUSD
2015-01-16 16:00:00,1265.34,1274.05,1264.88,1274.01,8478,50,5227815,Hydra,H1,XAUUSD
2015-01-16 17:00:00,1273.98,1278.59,1271.25,1272.15,12970,51,7508071,Hydra,H1,XAUUSD
2015-01-16 18:00:00,1272.14,1282.01,1271.4,1278.22,8619,52,5363459,Hydra,H1,XAUUSD
2015-01-16 19:00:00,1278.26,1279.14,1275.45,1276.36,3116,49,1879481,Hydra,H1,XAUUSD
2015-01-16 20:00:00,1276.41,1278.25,1272.92,1275.92,3711,50,2029865,Hydra,H1,XAUUSD
2015-01-16 21:00:00,1275.9,1278.05,1275.21,1276.69,1303,54,680936,Hydra,H1,XAUUSD
2015-01-16 22:00:00,1276.74,1277.29,1273.7,1275.38,1338,57,689321,Hydra,H1,XAUUSD
2015-01-16 23:00:00,1275.25,1280.14,1274.93,1280.04,778,70,397030,Hydra,H1,XAUUSD
2015-01-19 02:00:00,1278.61,1279.03,1277.29,1278.36,1456,35,300700,Hydra,H1,XAUUSD
2015-01-19 03:00:00,1278.43,1278.69,1275.42,1275.53,5078,35,1030100,Hydra,H1,XAUUSD
2015-01-19 04:00:00,1275.48,1277.67,1275.02,1277.38,2515,34,510400,Hydra,H1,XAUUSD
2015-01-19 05:00:00,1277.42,1277.63,1276.26,1276.37,1100,31,223900,Hydra,H1,XAUUSD
2015-01-19 06:00:00,1276.41,1276.49,1275.37,1275.72,696,32,141500,Hydra,H1,XAUUSD
2015-01-19 07:00:00,1275.77,1277.3,1275.2,1277.13,1335,46,272000,Hydra,H1,XAUUSD
2015-01-19 08:00:00,1277.18,1277.31,1275.58,1276.76,1562,45,316700,Hydra,H1,XAUUSD
2015-01-19 09:00:00,1276.7,1277.16,1274.37,1274.83,1961,45,400600,Hydra,H1,XAUUSD
2015-01-19 10:00:00,1274.91,1278.39,1274.77,1275.56,3008,47,613100,Hydra,H1,XAUUSD
2015-01-19 11:00:00,1275.52,1276.59,1274.37,1276.25,2487,45,504700,Hydra,H1,XAUUSD
2015-01-19 12:00:00,1276.18,1276.92,1275.07,1276.57,2008,45,407500,Hydra,H1,XAUUSD
2015-01-19 13:00:00,1276.53,1277.77,1276.14,1277.69,1879,45,383400,Hydra,H1,XAUUSD
2015-01-19 14:00:00,1277.63,1278.94,1277.06,1277.8,2307,45,472700,Hydra,H1,XAUUSD
2015-01-19 15:00:00,1277.76,1278.14,1275.73,1276.43,4333,46,880300,Hydra,H1,XAUUSD
2015-01-19 16:00:00,1276.39,1276.82,1275.44,1275.52,2572,46,524200,Hydra,H1,XAUUSD
2015-01-19 17:00:00,1275.46,1275.54,1271.89,1272.45,4455,49,906700,Hydra,H1,XAUUSD
2015-01-19 18:00:00,1272.41,1277.05,1272.22,1276.04,2622,48,531700,Hydra,H1,XAUUSD
2015-01-19 19:00:00,1276.0,1277.44,1275.55,1276.66,1535,44,314500,Hydra,H1,XAUUSD
2015-01-21 01:00:00,1294.74,1294.74,1291.72,1291.91,606,54,315886,Hydra,H1,XAUUSD
2015-01-21 02:00:00,1292.01,1292.51,1290.37,1292.48,1450,51,767078,Hydra,H1,XAUUSD
2015-01-21 03:00:00,1292.47,1294.37,1292.05,1293.44,4206,51,2180750,Hydra,H1,XAUUSD
2015-01-21 04:00:00,1293.44,1297.02,1293.31,1296.1,3249,46,1940739,Hydra,H1,XAUUSD
2015-01-21 05:00:00,1296.11,1297.72,1294.68,1296.06,3145,46,1805850,Hydra,H1,XAUUSD
2015-01-21 06:00:00,1296.06,1297.74,1294.98,1297.54,3833,48,2030900,Hydra,H1,XAUUSD
2015-01-21 07:00:00,1297.43,1302.61,1296.79,1300.12,5879,51,3073182,Hydra,H1,XAUUSD
2015-01-21 08:00:00,1300.12,1303.31,1299.22,1299.87,4827,51,2701435,Hydra,H1,XAUUSD
2015-01-21 09:00:00,1299.87,1300.96,1298.4,1298.43,2822,42,1489519,Hydra,H1,XAUUSD
2015-01-21 10:00:00,1298.45,1303.26,1296.53,1299.54,5247,46,2807424,Hydra,H1,XAUUSD
2015-01-21 11:00:00,1299.53,1300.89,1297.93,1299.82,3026,45,1683110,Hydra,H1,XAUUSD
2015-01-21 12:00:00,1299.85,1301.38,1296.84,1297.55,5022,45,2939270,Hydra,H1,XAUUSD
2015-01-21 13:00:00,1297.56,1298.5,1296.05,1297.74,3240,45,2008359,Hydra,H1,XAUUSD
2015-01-21 14:00:00,1297.74,1301.39,1296.87,1300.75,4336,43,2751477,Hydra,H1,XAUUSD
2015-01-21 15:00:00,1300.74,1305.07,1299.58,1301.6,10130,51,7209659,Hydra,H1,XAUUSD
2015-01-21 16:00:00,1301.72,1304.88,1289.61,1293.68,13031,47,7199644,Hydra,H1,XAUUSD
2015-01-21 17:00:00,1293.69,1295.57,1284.48,1289.84,13168,52,7063719,Hydra,H1,XAUUSD
2015-01-21 18:00:00,1289.79,1292.96,1286.19,1292.24,7357,50,4057590,Hydra,H1,XAUUSD
2015-01-21 19:00:00,1292.19,1293.27,1290.07,1292.31,4128,43,2911078,Hydra,H1,XAUUSD
2015-01-21 20:00:00,1292.3,1294.05,1288.66,1292.76,4153,48,2846877,Hydra,H1,XAUUSD
2015-01-21 21:00:00,1292.81,1295.59,1291.43,1292.61,3318,48,1967008,Hydra,H1,XAUUSD
2015-01-21 22:00:00,1292.45,1294.83,1292.26,1293.37,2725,51,1484762,Hydra,H1,XAUUSD
2015-01-21 23:00:00,1293.37,1293.69,1292.85,1293.47,971,45,485300,Hydra,H1,XAUUSD
2015-01-22 01:00:00,1291.97,1292.49,1290.85,1291.69,656,58,333450,Hydra,H1,XAUUSD
2015-01-22 02:00:00,1291.6,1291.6,1289.97,1291.18,1150,36,735500,Hydra,H1,XAUUSD
2015-01-22 03:00:00,1291.18,1293.14,1288.8,1291.95,3182,51,1682400,Hydra,H1,XAUUSD
2015-01-22 04:00:00,1291.95,1292.88,1291.43,1292.39,2950,45,1498000,Hydra,H1,XAUUSD
2015-01-22 05:00:00,1292.38,1292.79,1291.47,1292.55,1668,47,943400,Hydra,H1,XAUUSD
2015-01-22 06:00:00,1292.56,1293.6,1291.82,1293.44,1032,47,540789,Hydra,H1,XAUUSD
2015-01-22 07:00:00,1293.49,1293.7,1290.54,1291.5,2923,40,1670390,Hydra,H1,XAUUSD
2015-01-22 08:00:00,1291.45,1291.86,1283.14,1287.08,6621,51,3366613,Hydra,H1,XAUUSD
2015-01-22 09:00:00,1287.06,1288.37,1285.01,1286.01,4539,46,2459476,Hydra,H1,XAUUSD
2015-01-22 10:00:00,1286.05,1286.85,1283.91,1285.78,4821,49,2558350,Hydra,H1,XAUUSD
2015-01-22 11:00:00,1285.72,1289.46,1285.69,1286.43,3616,46,2735473,Hydra,H1,XAUUSD
2015-01-22 12:00:00,1286.42,1287.76,1285.43,1286.5,3453,47,2033548,Hydra,H1,XAUUSD
2015-01-22 13:00:00,1286.49,1287.67,1284.84,1287.07,3470,44,1836764,Hydra,H1,XAUUSD
2015-01-22 14:00:00,1287.14,1289.48,1279.29,1288.59,6538,49,3742035,Hydra,H1,XAUUSD
2015-01-22 15:00:00,1288.56,1297.52,1286.79,1295.33,12630,53,6823281,Hydra,H1,XAUUSD
2015-01-22 16:00:00,1295.28,1303.82,1292.46,1294.75,12881,53,7832450,Hydra,H1,XAUUSD
2015-01-22 17:00:00,1294.8,1303.12,1294.46,1299.23,9687,51,7421356,Hydra,H1,XAUUSD
2015-01-22 18:00:00,1299.29,1307.53,1299.12,1302.51,7988,53,5368577,Hydra,H1,XAUUSD
2015-01-22 19:00:00,1302.5,1303.72,1299.46,1300.79,5294,42,2855069,Hydra,H1,XAUUSD
2015-01-22 20:00:00,1300.85,1303.23,1298.8,1301.48,4359,50,2301619,Hydra,H1,XAUUSD
2015-01-22 21:00:00,1301.44,1303.84,1300.62,1303.54,3086,47,1617150,Hydra,H1,XAUUSD
2015-01-22 22:00:00,1303.57,1305.92,1303.02,1303.4,2840,51,1403093,Hydra,H1,XAUUSD
2015-01-22 23:00:00,1303.43,1303.58,1300.94,1301.38,1242,51,622423,Hydra,H1,XAUUSD
2015-01-23 01:00:00,1300.63,1302.07,1300.42,1300.75,679,57,552800,Hydra,H1,XAUUSD
2015-01-23 02:00:00,1300.79,1301.72,1299.8,1300.32,1374,51,707500,Hydra,H1,XAUUSD
2015-01-23 03:00:00,1300.31,1301.09,1298.11,1300.3,4893,49,2483150,Hydra,H1,XAUUSD
2015-01-23 04:00:00,1300.29,1300.57,1298.93,1299.68,3694,49,2102800,Hydra,H1,XAUUSD
2015-01-23 05:00:00,1299.68,1299.73,1297.47,1297.65,3203,44,1954723,Hydra,H1,XAUUSD
2015-01-23 06:00:00,1297.7,1298.11,1296.35,1297.08,2238,46,1183600,Hydra,H1,XAUUSD
2015-01-23 07:00:00,1297.14,1297.42,1293.5,1294.99,3680,47,1978745,Hydra,H1,XAUUSD
2015-01-23 08:00:00,1294.99,1297.32,1293.24,1296.57,4685,49,2492445,Hydra,H1,XAUUSD
2015-01-23 09:00:00,1296.57,1296.91,1292.51,1293.89,3936,46,2124900,Hydra,H1,XAUUSD
2015-01-23 10:00:00,1293.85,1296.48,1293.15,1294.69,5460,49,2971509,Hydra,H1,XAUUSD
2015-01-23 11:00:00,1294.76,1296.9,1293.71,1294.74,4025,48,2381325,Hydra,H1,XAUUSD
2015-01-23 12:00:00,1294.74,1295.41,1292.64,1294.58,4571,47,2669610,Hydra,H1,XAUUSD
2015-01-23 13:00:00,1294.58,1296.27,1293.69,1295.86,3173,49,1724460,Hydra,H1,XAUUSD
2015-01-23 14:00:00,1295.82,1299.57,1294.83,1297.46,6695,49,3755162,Hydra,H1,XAUUSD
2015-01-23 15:00:00,1297.4,1298.44,1295.42,1297.74,7634,44,4985070,Hydra,H1,XAUUSD
2015-01-23 16:00:00,1297.73,1297.93,1293.71,1295.08,4468,49,4760099,Hydra,H1,XAUUSD
2015-01-23 17:00:00,1295.13,1296.0,1284.29,1290.58,6910,50,3869063,Hydra,H1,XAUUSD
2015-01-23 18:00:00,1290.63,1292.89,1289.35,1290.47,3107,49,1842169,Hydra,H1,XAUUSD
2015-01-23 19:00:00,1290.6,1290.87,1288.53,1289.54,2006,47,1090736,Hydra,H1,XAUUSD
2015-01-23 20:00:00,1289.62,1293.98,1289.05,1293.05,2351,49,1302921,Hydra,H1,XAUUSD
2015-01-23 21:00:00,1293.1,1293.24,1290.3,1291.03,1460,47,783935,Hydra,H1,XAUUSD
2015-01-23 22:00:00,1291.09,1295.07,1290.62,1293.48,1890,53,1014353,Hydra,H1,XAUUSD
2015-01-23 23:00:00,1293.52,1294.99,1293.13,1293.76,493,55,252154,Hydra,H1,XAUUSD
2015-01-26 01:00:00,1294.62,1297.83,1289.97,1296.78,1977,55,978514,Hydra,H1,XAUUSD
2015-01-26 02:00:00,1296.83,1298.97,1295.05,1296.67,1291,52,656955,Hydra,H1,XAUUSD
2015-01-26 03:00:00,1296.72,1299.0,1295.09,1295.94,3387,51,1932124,Hydra,H1,XAUUSD
2015-01-26 04:00:00,1295.96,1296.34,1294.91,1295.71,3257,42,1806100,Hydra,H1,XAUUSD
2015-01-26 05:00:00,1295.75,1296.18,1292.92,1294.49,3009,45,1623350,Hydra,H1,XAUUSD
2015-01-26 06:00:00,1294.48,1294.92,1292.71,1293.96,2422,46,1400025,Hydra,H1,XAUUSD
2015-01-26 07:00:00,1293.96,1294.92,1292.07,1292.15,3004,48,1748200,Hydra,H1,XAUUSD
2015-01-26 08:00:00,1292.14,1293.1,1290.7,1292.89,4300,46,2212596,Hydra,H1,XAUUSD
2015-01-26 09:00:00,1292.9,1293.71,1286.77,1288.8,3625,43,1863486,Hydra,H1,XAUUSD
2015-01-26 10:00:00,1288.83,1289.34,1281.23,1282.55,6117,49,3249449,Hydra,H1,XAUUSD
2015-01-26 11:00:00,1282.63,1284.79,1280.12,1283.28,5326,49,3010153,Hydra,H1,XAUUSD
2015-01-26 12:00:00,1283.28,1285.66,1281.99,1283.0,2756,45,1968029,Hydra,H1,XAUUSD
2015-01-26 13:00:00,1282.93,1283.44,1277.13,1277.35,3825,42,2300976,Hydra,H1,XAUUSD
2015-01-26 14:00:00,1277.31,1284.29,1275.71,1284.03,5308,47,3026319,Hydra,H1,XAUUSD
2015-01-26 15:00:00,1284.02,1287.39,1281.23,1285.84,8083,50,5724441,Hydra,H1,XAUUSD
2015-01-26 16:00:00,1285.76,1286.93,1280.33,1281.44,7357,45,6642140,Hydra,H1,XAUUSD
2015-01-26 17:00:00,1281.44,1281.73,1275.88,1279.27,9599,48,5170716,Hydra,H1,XAUUSD
2015-01-26 18:00:00,1279.32,1279.95,1277.44,1278.91,5221,42,2597339,Hydra,H1,XAUUSD
2015-01-26 19:00:00,1278.93,1281.67,1278.6,1280.9,1042,36,342025,Hydra,H1,XAUUSD
2015-01-26 20:00:00,1280.87,1280.98,1278.15,1279.41,2730,32,557300,Hydra,H1,XAUUSD
2015-01-26 21:00:00,1279.46,1281.58,1279.13,1281.14,1754,30,359600,Hydra,H1,XAUUSD
2015-01-26 22:00:00,1281.11,1281.24,1278.99,1280.23,3016,37,1443528,Hydra,H1,XAUUSD
2015-01-26 23:00:00,1280.21,1281.32,1279.65,1281.22,995,51,489650,Hydra,H1,XAUUSD
2015-01-27 01:00:00,1280.55,1282.26,1279.02,1279.88,778,35,157500,Hydra,H1,XAUUSD
2015-01-27 02:00:00,1279.85,1280.24,1272.07,1275.22,3561,31,1645724,Hydra,H1,XAUUSD
2015-01-27 03:00:00,1275.26,1278.1,1274.82,1276.15,4686,51,2357507,Hydra,H1,XAUUSD
2015-01-27 04:00:00,1276.14,1278.62,1275.63,1278.12,4342,49,2268099,Hydra,H1,XAUUSD
2015-01-27 05:00:00,1278.07,1279.72,1277.31,1277.57,2313,45,1196540,Hydra,H1,XAUUSD
2015-01-27 06:00:00,1277.59,1278.03,1276.88,1277.53,1525,51,776850,Hydra,H1,XAUUSD
2015-01-27 07:00:00,1277.48,1279.01,1276.94,1278.37,2075,43,1180100,Hydra,H1,XAUUSD
2015-01-27 08:00:00,1278.37,1282.88,1278.37,1282.56,3680,50,1980280,Hydra,H1,XAUUSD
2015-01-27 09:00:00,1282.55,1283.75,1279.5,1279.59,3361,46,1666279,Hydra,H1,XAUUSD
2015-01-27 10:00:00,1279.56,1281.91,1277.26,1281.88,4459,47,2520522,Hydra,H1,XAUUSD
2015-01-27 11:00:00,1281.88,1282.67,1280.18,1282.51,3681,49,2570589,Hydra,H1,XAUUSD
2015-01-27 12:00:00,1282.56,1283.0,1278.95,1279.87,3168,49,2185730,Hydra,H1,XAUUSD
2015-01-27 13:00:00,1279.93,1281.74,1279.82,1280.31,2418,49,1886749,Hydra,H1,XAUUSD
2015-01-27 14:00:00,1280.28,1283.3,1279.11,1283.04,3522,47,1937140,Hydra,H1,XAUUSD
2015-01-27 15:00:00,1283.03,1288.3,1279.81,1287.12,9421,49,5876644,Hydra,H1,XAUUSD
2015-01-27 16:00:00,1287.27,1291.1,1284.96,1289.72,9051,51,7050947,Hydra,H1,XAUUSD
2015-01-27 17:00:00,1289.84,1297.42,1287.57,1294.32,9134,51,7128491,Hydra,H1,XAUUSD
2015-01-27 18:00:00,1294.23,1295.51,1292.16,1292.91,5327,49,4146739,Hydra,H1,XAUUSD
2015-01-27 19:00:00,1292.9,1293.47,1289.53,1290.25,4689,45,2532620,Hydra,H1,XAUUSD
2015-01-27 20:00:00,1290.25,1293.69,1289.99,1293.14,5012,47,2448373,Hydra,H1,XAUUSD
2015-01-27 21:00:00,1293.18,1293.98,1292.48,1293.87,3504,35,1675345,Hydra,H1,XAUUSD
2015-01-27 22:00:00,1293.76,1296.07,1292.79,1294.66,4844,50,2441715,Hydra,H1,XAUUSD
2015-01-27 23:00:00,1294.71,1295.06,1291.63,1292.25,797,36,563089,Hydra,H1,XAUUSD
2015-01-28 01:00:00,1292.29,1293.39,1291.79,1293.25,549,53,329300,Hydra,H1,XAUUSD
2015-01-28 02:00:00,1293.27,1293.8,1291.8,1292.02,1423,31,658374,Hydra,H1,XAUUSD
2015-01-28 03:00:00,1292.06,1292.06,1289.6,1289.85,3497,47,2172448,Hydra,H1,XAUUSD
2015-01-28 04:00:00,1289.83,1291.69,1289.25,1290.54,3303,45,1874278,Hydra,H1,XAUUSD
2015-01-28 05:00:00,1290.55,1291.15,1289.0,1289.3,2529,46,1388690,Hydra,H1,XAUUSD
2015-01-28 06:00:00,1289.3,1290.06,1288.45,1289.75,2115,47,1067899,Hydra,H1,XAUUSD
2015-01-28 07:00:00,1289.77,1291.94,1289.38,1291.36,2676,47,1975740,Hydra,H1,XAUUSD
2015-01-28 08:00:00,1291.34,1292.06,1288.73,1288.97,2733,45,1635105,Hydra,H1,XAUUSD
2015-01-28 09:00:00,1288.97,1289.59,1285.87,1287.92,3613,44,1845912,Hydra,H1,XAUUSD
2015-01-28 10:00:00,1287.82,1289.47,1287.01,1288.19,2446,41,1168164,Hydra,H1,XAUUSD
2015-01-28 11:00:00,1288.23,1289.47,1286.93,1287.81,2697,47,1550135,Hydra,H1,XAUUSD
2015-01-28 12:00:00,1287.75,1288.9,1286.33,1288.44,2630,36,1010350,Hydra,H1,XAUUSD
2015-01-28 13:00:00,1288.42,1291.75,1288.36,1289.67,2487,40,1032660,Hydra,H1,XAUUSD
2015-01-28 14:00:00,1289.6,1292.57,1289.6,1290.2,1873,42,769248,Hydra,H1,XAUUSD
2015-01-28 15:00:00,1290.18,1292.9,1285.04,1286.68,5425,46,2556947,Hydra,H1,XAUUSD
2015-01-28 16:00:00,1286.64,1287.58,1283.21,1285.3,7679,41,3652869,Hydra,H1,XAUUSD
2015-01-28 17:00:00,1285.29,1288.85,1284.44,1288.09,6841,34,3449311,Hydra,H1,XAUUSD
2015-01-28 18:00:00,1288.05,1288.25,1285.26,1286.24,4027,37,2800469,Hydra,H1,XAUUSD
2015-01-28 19:00:00,1286.22,1287.64,1285.39,1287.34,4052,45,2263567,Hydra,H1,XAUUSD
2015-01-28 20:00:00,1287.34,1289.31,1285.75,1286.09,4095,42,2213393,Hydra,H1,XAUUSD
2015-01-28 21:00:00,1286.18,1289.41,1279.57,1285.19,9018,47,4559569,Hydra,H1,XAUUSD
2015-01-28 22:00:00,1285.23,1286.61,1282.95,1284.83,4231,52,2177617,Hydra,H1,XAUUSD
2015-01-28 23:00:00,1284.82,1285.71,1284.65,1284.72,718,49,363699,Hydra,H1,XAUUSD
2015-01-29 01:00:00,1284.66,1284.83,1282.8,1284.75,691,59,395250,Hydra,H1,XAUUSD
2015-01-29 02:00:00,1284.79,1285.66,1284.3,1285.19,1057,45,536400,Hydra,H1,XAUUSD
2015-01-29 03:00:00,1285.16,1285.75,1278.47,1279.15,3539,41,1409622,Hydra,H1,XAUUSD
2015-01-29 04:00:00,1279.1,1281.35,1277.98,1281.1,2047,46,739699,Hydra,H1,XAUUSD
2015-01-29 05:00:00,1281.04,1281.97,1280.67,1281.14,2222,43,919330,Hydra,H1,XAUUSD
2015-01-29 06:00:00,1281.24,1284.98,1281.09,1282.22,4107,46,1223349,Hydra,H1,XAUUSD
2015-01-29 07:00:00,1282.22,1283.11,1279.77,1282.55,3681,44,1138650,Hydra,H1,XAUUSD
2015-01-29 08:00:00,1282.59,1283.41,1281.07,1282.18,3237,48,997740,Hydra,H1,XAUUSD
2015-01-29 09:00:00,1282.2,1282.37,1277.37,1281.35,4495,47,1920643,Hydra,H1,XAUUSD
2015-01-29 10:00:00,1281.35,1281.35,1276.69,1279.79,3192,42,1192812,Hydra,H1,XAUUSD
2015-01-29 11:00:00,1279.89,1280.3,1271.81,1275.55,5789,38,2282132,Hydra,H1,XAUUSD
