time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe,volume,timestamp,symbol,timestamp_utc,bot,account,symbol_root,source_file,source_size_bytes,source_priority,non_null_count,signal,signal_type,trigger,confidence,atr,executed,entry_price,sl_price,sl,tp_price,tp,volume_lots,ticket,exit_price,exit_reason,profit,pnl,outcome,duration_minutes,account_balance,account_equity,spread_points,bar_open,bar_high,bar_low,bar_close,ema_fast,ema_slow,ema_separation,rsi,n_bar_high,n_bar_low,conditions_met,ema_50,nearest_sr_level,sr_distance_atr,pattern_type,pin_wick_size,pin_body_ratio,engulf_size_atr,inside_bar_vol_ratio,pattern_detected,sr_nearby,ema_20,momentum_fast_ema,momentum_slow_ema,breakout_high,breakout_low,pullback_distance_atr,volume_ratio,h1_trend,bb_upper,bb_lower,bb_mid,price_position_in_bb,adx,hold_reason
,67113.3,67258.23,67077.61,67180.07,,22.0,,viper,M5,,2026-03-30T14:47:22.210521+00:00,BTCUSD,2026-03-30 14:47:22.210521+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,170.2751194428578,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67258.23,67077.61,67180.07,,,,32.29362431112001,,,,,,,,,,,,,,67507.97365256285,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67258.23,67077.61,67173.26,,22.0,,viper,M5,,2026-03-30T14:47:33.543791+00:00,BTCUSD,2026-03-30 14:47:33.543791+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,170.2751194428578,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67258.23,67077.61,67173.26,,,,31.887802670177194,,,,,,,,,,,,,,67507.32508113427,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67258.23,67077.61,67184.89,,22.0,,viper,M5,,2026-03-30T14:47:44.850776+00:00,BTCUSD,2026-03-30 14:47:44.850776+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,170.2751194428578,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67258.23,67077.61,67184.89,,,,32.577947451700496,,,,,,,,,,,,,,67508.43270018189,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67258.23,67077.61,67203.46,,22.0,,viper,M5,,2026-03-30T14:47:56.082857+00:00,BTCUSD,2026-03-30 14:47:56.082857+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,170.2751194428578,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67258.23,67077.61,67203.46,,,,33.65139128850808,,,,,,,,,,,,,,67510.20127161047,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67290.57,67077.61,67243.76,,22.0,,viper,M5,,2026-03-30T14:48:07.324627+00:00,BTCUSD,2026-03-30 14:48:07.324627+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,172.5851194428586,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67290.57,67077.61,67243.76,,,,35.867290919574216,,,,,,,,,,,,,,67514.03936684856,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67290.57,67077.61,67274.67,,22.0,,viper,M5,,2026-03-30T14:48:18.484538+00:00,BTCUSD,2026-03-30 14:48:18.484538+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,172.5851194428586,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67290.57,67077.61,67274.67,,,,37.46908616151196,,,,,,,,,,,,,,67516.98317637236,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67286.44,,22.0,,viper,M5,,2026-03-30T14:48:29.802834+00:00,BTCUSD,2026-03-30 14:48:29.802834+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67286.44,,,,38.05818584879382,,,,,,,,,,,,,,67518.10412875333,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67254.92,,22.0,,viper,M5,,2026-03-30T14:48:41.303898+00:00,BTCUSD,2026-03-30 14:48:41.303898+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67254.92,,,,36.45499516814795,,,,,,,,,,,,,,67515.10222399142,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67261.13,,22.0,,viper,M5,,2026-03-30T14:48:52.655501+00:00,BTCUSD,2026-03-30 14:48:52.655501+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67261.13,,,,36.77738335264462,,,,,,,,,,,,,,67515.69365256284,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67239.18,,22.0,,viper,M5,,2026-03-30T14:49:03.673361+00:00,BTCUSD,2026-03-30 14:49:03.673361+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67239.18,,,,35.62294233925189,,,,,,,,,,,,,,67513.60317637237,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67230.3,,22.0,,viper,M5,,2026-03-30T14:49:14.798169+00:00,BTCUSD,2026-03-30 14:49:14.798169+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67230.3,,,,35.14383926396543,,,,,,,,,,,,,,67512.75746208665,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67267.21,,22.0,,viper,M5,,2026-03-30T14:49:26.186759+00:00,BTCUSD,2026-03-30 14:49:26.186759+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67267.21,,,,37.08986913846142,,,,,,,,,,,,,,67516.2727001819,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67270.54,,22.0,,viper,M5,,2026-03-30T14:49:37.160985+00:00,BTCUSD,2026-03-30 14:49:37.160985+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67270.54,,,,37.25971108917541,,,,,,,,,,,,,,67516.58984303904,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67232.75,,22.0,,viper,M5,,2026-03-30T14:49:48.428791+00:00,BTCUSD,2026-03-30 14:49:48.428791+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67232.75,,,,35.276735099008604,,,,,,,,,,,,,,67512.99079541999,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67113.3,67321.63,67077.61,67223.42,,22.0,,viper,M5,,2026-03-30T14:49:59.831125+00:00,BTCUSD,2026-03-30 14:49:59.831125+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.80369087142986,0.0,,,,,,,,,,,,,,,,22.0,67113.3,67321.63,67077.61,67223.42,,,,34.76771103814127,,,,,,,,,,,,,,67512.10222399142,,,,,,,BUY,,,,,36.73,pullback_not_near_ema;momentum_volume_low
,67223.52,67228.86,67204.84,67226.15,,22.0,,viper,M5,,2026-03-30T14:50:11.286067+00:00,BTCUSD,2026-03-30 14:50:11.286067+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,164.03344197571252,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67228.86,67204.84,67226.15,,,,34.92897350861155,,,,,,,,,,,,,,67484.86867888657,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67249.07,67204.84,67249.07,,22.0,,viper,M5,,2026-03-30T14:50:22.480810+00:00,BTCUSD,2026-03-30 14:50:22.480810+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,165.4770134042844,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67249.07,67204.84,67249.07,,,,36.25205534400263,,,,,,,,,,,,,,67487.05153602944,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67249.35,67204.84,67228.81,,22.0,,viper,M5,,2026-03-30T14:50:33.887158+00:00,BTCUSD,2026-03-30 14:50:33.887158+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,165.49701340428433,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67249.35,67204.84,67228.81,,,,35.08533520097245,,,,,,,,,,,,,,67485.1220122199,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67268.21,67204.84,67268.21,,22.0,,viper,M5,,2026-03-30T14:50:45.295201+00:00,BTCUSD,2026-03-30 14:50:45.295201+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,166.84415626142723,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67268.21,67204.84,67268.21,,,,37.31639521916061,,,,,,,,,,,,,,67488.87439317229,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67293.72,67204.84,67293.72,,22.0,,viper,M5,,2026-03-30T14:50:56.414188+00:00,BTCUSD,2026-03-30 14:50:56.414188+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,168.66629911856973,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67293.72,67204.84,67293.72,,,,38.680910393680406,,,,,,,,,,,,,,67491.30391698181,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67293.72,67204.84,67278.76,,22.0,,viper,M5,,2026-03-30T14:51:07.635067+00:00,BTCUSD,2026-03-30 14:51:07.635067+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,168.66629911856973,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67293.72,67204.84,67278.76,,,,37.88800565177825,,,,,,,,,,,,,,67489.87915507705,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67293.72,67204.84,67284.94,,22.0,,viper,M5,,2026-03-30T14:51:18.921819+00:00,BTCUSD,2026-03-30 14:51:18.921819+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,168.66629911856973,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67293.72,67204.84,67284.94,,,,38.2180284644983,,,,,,,,,,,,,,67490.46772650562,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67888.46,68149.52,67077.61,67288.34,,22.0,,anaconda,H4,,2026-03-30T14:51:21.199088+00:00,BTCUSD,2026-03-30 14:51:21.199088+00:00,anaconda,144389,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\anaconda\anaconda_signals_2026-03-30.csv,130323,0,35,HOLD,HOLD,NONE,0.0,869.5417986205298,0.0,,,,,,,,,,,,,,,,22.0,67888.46,68149.52,67077.61,67288.34,68319.4906152921,69337.16568670052,1017.6750714084192,60.19394183742767,67636.7,64988.68,4.0,,,,,,,,,,,,,,,,,,,,,,,,no_breakout
,67223.52,67311.94,67204.84,67310.34,,22.0,,viper,M5,,2026-03-30T14:51:30.227559+00:00,BTCUSD,2026-03-30 14:51:30.227559+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67310.34,,,,39.53839170259202,,,,,,,,,,,,,,67492.88677412466,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67311.94,67204.84,67289.18,,22.0,,viper,M5,,2026-03-30T14:51:41.552263+00:00,BTCUSD,2026-03-30 14:51:41.552263+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67289.18,,,,38.442430778414646,,,,,,,,,,,,,,67490.87153602943,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67311.94,67204.84,67280.68,,22.0,,viper,M5,,2026-03-30T14:51:52.656935+00:00,BTCUSD,2026-03-30 14:51:52.656935+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67280.68,,,,37.990913923008165,,,,,,,,,,,,,,67490.0620122199,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67311.94,67204.84,67276.06,,22.0,,viper,M5,,2026-03-30T14:52:03.902254+00:00,BTCUSD,2026-03-30 14:52:03.902254+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67276.06,,,,37.7427116490945,,,,,,,,,,,,,,67489.6220122199,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67311.94,67204.84,67275.56,,22.0,,viper,M5,,2026-03-30T14:52:15.042933+00:00,BTCUSD,2026-03-30 14:52:15.042933+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67275.56,,,,37.71573072452001,,,,,,,,,,,,,,67489.57439317228,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67311.94,67204.84,67301.21,,22.0,,viper,M5,,2026-03-30T14:52:26.353987+00:00,BTCUSD,2026-03-30 14:52:26.353987+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,169.96772768999836,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67311.94,67204.84,67301.21,,,,39.07033603879287,,,,,,,,,,,,,,67492.01725031514,,,,,,,BUY,,,,,37.64,pullback_not_near_ema;momentum_volume_low
,67223.52,67327.36,67204.84,67327.36,,22.0,,viper,M5,,2026-03-30T14:52:37.749960+00:00,BTCUSD,2026-03-30 14:52:37.749960+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,171.06915626142683,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67327.36,67204.84,67327.36,,,,40.39200663222295,,,,,,,,,,,,,,67494.50772650562,,,,,,,BUY,,,,,37.57,pullback_not_near_ema;momentum_volume_low
,67223.52,67354.34,67204.84,67336.38,,22.0,,viper,M5,,2026-03-30T14:52:48.988579+00:00,BTCUSD,2026-03-30 14:52:48.988579+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,172.99629911856937,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67354.34,67204.84,67336.38,,,,40.83469326572631,,,,,,,,,,,,,,67495.36677412468,,,,,,,BUY,,,,,37.25,pullback_not_near_ema;momentum_volume_low
,67223.52,67363.1,67204.84,67363.08,,22.0,,viper,M5,,2026-03-30T14:53:00.130724+00:00,BTCUSD,2026-03-30 14:53:00.130724+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,173.62201340428433,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67363.1,67204.84,67363.08,,,,42.10737517712868,,,,,,,,,,,,,,67497.90963126752,,,,,,,BUY,,,,,37.15,pullback_not_near_ema;momentum_volume_low
,67223.52,67393.86,67204.84,67372.72,,22.0,,viper,M5,,2026-03-30T14:53:11.704060+00:00,BTCUSD,2026-03-30 14:53:11.704060+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,175.81915626142683,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67393.86,67204.84,67372.72,,,,42.55352620661582,,,,,,,,,,,,,,67498.82772650562,,,,,,,BUY,,,,,36.81,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67393.86,67204.84,67368.31,,22.0,,viper,M5,,2026-03-30T14:53:23.202935+00:00,BTCUSD,2026-03-30 14:53:23.202935+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,175.81915626142683,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67393.86,67204.84,67368.31,,,,42.350282363283,,,,,,,,,,,,,,67498.40772650563,,,,,,,BUY,,,,,36.81,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67393.86,67204.84,67382.69,,22.0,,viper,M5,,2026-03-30T14:53:34.532850+00:00,BTCUSD,2026-03-30 14:53:34.532850+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,175.81915626142683,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67393.86,67204.84,67382.69,,,,43.00777356087197,,,,,,,,,,,,,,67499.77725031515,,,,,,,BUY,,,,,36.81,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67433.77,67204.84,67433.77,,22.0,,viper,M5,,2026-03-30T14:53:45.646774+00:00,BTCUSD,2026-03-30 14:53:45.646774+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,178.66987054714136,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67433.77,67204.84,67433.77,,,,45.22675285195167,,,,,,,,,,,,,,67504.6420122199,,,,,,,BUY,,,,,36.41,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67464.66,67204.84,67464.66,,22.0,,viper,M5,,2026-03-30T14:53:56.827815+00:00,BTCUSD,2026-03-30 14:53:56.827815+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,180.87629911856988,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67464.66,67204.84,67464.66,,,,46.48673982712177,,,,,,,,,,,,,,67507.5839169818,,,,,,,BUY,,,,,36.12,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67471.54,67204.84,67455.17,,22.0,,viper,M5,,2026-03-30T14:54:07.887069+00:00,BTCUSD,2026-03-30 14:54:07.887069+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,181.3677276899977,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67471.54,67204.84,67455.17,,,,46.10586048886506,,,,,,,,,,,,,,67506.680107458,,,,,,,BUY,,,,,36.05,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67471.66,67204.84,67465.26,,22.0,,viper,M5,,2026-03-30T14:54:18.903898+00:00,BTCUSD,2026-03-30 14:54:18.903898+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,181.37629911856988,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67471.66,67204.84,67465.26,,,,46.51063984976663,,,,,,,,,,,,,,67507.64105983895,,,,,,,BUY,,,,,36.05,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67544.84,67204.84,67531.52,,22.0,,viper,M5,,2026-03-30T14:54:30.036149+00:00,BTCUSD,2026-03-30 14:54:30.036149+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,186.60344197571223,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67544.84,67204.84,67531.52,,,,49.02481701072894,,,,,,,,,,,,,,67513.95153602943,,,,,,,BUY,,,,,35.44,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67544.84,67204.84,67496.5,,22.0,,viper,M5,,2026-03-30T14:54:41.467570+00:00,BTCUSD,2026-03-30 14:54:41.467570+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,186.60344197571223,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67544.84,67204.84,67496.5,,,,47.72621174788711,,,,,,,,,,,,,,67510.61629793419,,,,,,,BUY,,,,,35.44,pullback_structure_not_confirmed;momentum_volume_low
,67223.52,67544.84,67204.84,67507.26,,22.0,,viper,M5,,2026-03-30T14:54:52.958412+00:00,BTCUSD,2026-03-30 14:54:52.958412+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,186.60344197571223,0.0,,,,,,,,,,,,,,,,22.0,67223.52,67544.84,67204.84,67507.26,,,,48.13219893838734,,,,,,,,,,,,,,67511.64105983895,,,,,,,BUY,,,,,35.44,pullback_structure_not_confirmed;momentum_volume_low
,67518.84,67518.84,67499.6,67500.18,,22.0,,viper,M5,,2026-03-30T14:55:04.092364+00:00,BTCUSD,2026-03-30 14:55:04.092364+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.65177666611896,0.0,,,,,,,,,,,,,,,,22.0,67518.84,67518.84,67499.6,67500.18,,,,47.8735095680854,,,,,,,,,,,,,,67511.55080035263,,,,,,,BUY,,,,,34.23,pullback_h1_trend_filtered
,67518.84,67518.84,67499.6,67512.18,,22.0,,viper,M5,,2026-03-30T14:55:15.410607+00:00,BTCUSD,2026-03-30 14:55:15.410607+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,174.65177666611896,0.0,,,,,,,,,,,,,,,,22.0,67518.84,67518.84,67499.6,67512.18,,,,48.31407724681881,,,,,,,,,,,,,,67512.69365749549,,,,,,,BUY,,,,,34.23,pullback_weak_candle;momentum_volume_low
,67518.84,67524.14,67499.6,67523.63,,22.0,,viper,M5,,2026-03-30T14:55:26.864466+00:00,BTCUSD,2026-03-30 14:55:26.864466+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,175.02749095183287,0.0,,,,,,,,,,,,,,,,22.0,67518.84,67524.14,67499.6,67523.63,,,,48.75125742378525,,,,,,,,,,,,,,67513.78413368596,,,,,,,BUY,,,,,34.23,pullback_weak_candle;momentum_volume_low
,67518.84,67532.76,67499.6,67532.76,,22.0,,viper,M5,,2026-03-30T14:55:38.235405+00:00,BTCUSD,2026-03-30 14:55:38.235405+00:00,viper,144388,BTCUSD,C:\Users\Administrator\.openclaw\workspace\pro_modules\ml_data\viper\viper_signals_2026-03-30.csv,3416502,0,32,HOLD,HOLD,NONE,0.0,175.64320523754682,0.0,,,,,,,,,,,,,,,,22.0,67518.84,67532.76,67499.6,67532.76,,,,49.10812353824939,,,,,,,,,,,,,,67514.65365749548,,,,,,,BUY,,,,,34.23,pullback_structure_not_confirmed;momentum_volume_low
